Timestamp,CO2,TVOC,Temperature,Pressure,Humidity
2024-04-25 12:52:52,505,15,87.4,75786.85,69
2024-04-25 12:52:53,533,20,87.6,75786.14,55
2024-04-25 12:52:54,551,23,87.8,75782.00,48
2024-04-25 12:52:55,551,23,87.9,75779.77,47
2024-04-25 12:52:56,556,23,87.9,75779.24,43
2024-04-25 12:52:57,589,28,87.8,75780.75,39
2024-04-25 12:52:58,611,32,87.8,75779.53,37
2024-04-25 12:52:59,617,33,87.7,75781.16,35
2024-04-25 12:53:00,631,35,87.7,75780.94,33
2024-04-25 12:53:01,638,36,87.7,75782.78,33
2024-04-25 12:53:02,652,38,87.7,75782.22,32
