Timestamp,CO2,TVOC,Temperature,Pressure,Humidity,Label
4/25/24 12:19,1150,114,80.6,75856.1,29,AmbientInside
4/25/24 12:19,1150,114,80.5,75855.11,29,AmbientInside
4/25/24 12:20,400,0,80.4,75854.84,29,AmbientInside
4/25/24 12:20,400,0,80.4,75853.75,29,AmbientInside
4/25/24 12:20,400,0,80.4,75856.18,29,AmbientInside
4/25/24 12:20,400,0,80.4,75854.53,29,AmbientInside
4/25/24 12:20,400,0,80.4,75854.11,29,AmbientInside
4/25/24 12:20,400,0,80.4,75855.85,29,AmbientInside
4/25/24 12:20,400,0,80.3,75855.93,29,AmbientInside
4/25/24 12:20,400,0,80.3,75855.71,28,AmbientInside
4/25/24 12:20,400,0,80.3,75856.26,29,AmbientInside
4/25/24 12:20,400,0,80.3,75856.74,29,AmbientInside
4/25/24 12:20,400,0,80.3,75856.08,29,AmbientInside
4/25/24 12:20,400,0,80.3,75855.24,29,AmbientInside
4/25/24 12:20,400,0,80.3,75854.64,29,AmbientInside
4/25/24 12:20,400,0,80.2,75855.08,29,AmbientInside
4/25/24 12:20,400,0,80.2,75854.23,29,AmbientInside
4/25/24 12:20,400,0,80.2,75855.39,29,AmbientInside
4/25/24 12:20,405,0,80.2,75853.27,29,AmbientInside
4/25/24 12:20,409,1,80.1,75855.37,29,AmbientInside
4/25/24 12:20,409,1,80.1,75854.83,29,AmbientInside
4/25/24 12:20,409,1,80.1,75853.36,29,AmbientInside
4/25/24 12:20,414,2,80.1,75853.21,29,AmbientInside
4/25/24 12:20,414,2,80.1,75852.95,29,AmbientInside
4/25/24 12:20,414,2,80,75853.78,29,AmbientInside
4/25/24 12:20,409,1,80,75852.77,29,AmbientInside
4/25/24 12:20,405,0,80,75853.17,29,AmbientInside
4/25/24 12:20,405,0,80,75853.24,29,AmbientInside
4/25/24 12:20,405,0,80,75851.42,29,AmbientInside
4/25/24 12:20,400,0,80,75854.44,29,AmbientInside
4/25/24 12:20,400,0,80,75851.99,29,AmbientInside
4/25/24 12:20,400,0,80,75851.36,29,AmbientInside
4/25/24 12:20,400,0,79.9,75853.72,29,AmbientInside
4/25/24 12:20,400,0,79.9,75849.91,29,AmbientInside
4/25/24 12:20,400,0,79.9,75850.14,29,AmbientInside
4/25/24 12:20,402,0,79.9,75848.74,28,AmbientInside
4/25/24 12:20,400,0,79.9,75850.78,29,AmbientInside
4/25/24 12:20,402,0,79.9,75850.68,29,AmbientInside
4/25/24 12:20,402,0,79.9,75851.93,29,AmbientInside
4/25/24 12:20,400,0,79.8,75849.39,29,AmbientInside
4/25/24 12:20,400,0,79.8,75849.3,29,AmbientInside
4/25/24 12:20,400,0,79.8,75851.88,29,AmbientInside
4/25/24 12:20,400,0,79.8,75849.92,29,AmbientInside
4/25/24 12:20,400,0,79.8,75852.35,29,AmbientInside
4/25/24 12:20,400,0,79.8,75851.2,29,AmbientInside
4/25/24 12:20,400,0,79.8,75852.66,29,AmbientInside
4/25/24 12:20,400,0,79.8,75852.1,29,AmbientInside
4/25/24 12:20,400,0,79.8,75852.14,29,AmbientInside
