Timestamp,CO2,TVOC,Temperature,Pressure,Humidity,Label
4/25/24 12:31,400,0,91.2,75837.17,11,AmbientOutside
4/25/24 12:31,400,0,91.5,75835.63,10,AmbientOutside
4/25/24 12:31,400,0,91.7,75835.89,10,AmbientOutside
4/25/24 12:31,400,0,92,75836.87,11,AmbientOutside
4/25/24 12:31,400,0,92.2,75836.64,10,AmbientOutside
4/25/24 12:31,400,0,92.4,75837.61,10,AmbientOutside
4/25/24 12:31,411,1,92.8,75835.1,10,AmbientOutside
4/25/24 12:31,403,0,92.9,75836.22,10,AmbientOutside
4/25/24 12:31,400,0,93.1,75836.99,10,AmbientOutside
4/25/24 12:31,400,0,93.3,75838.91,10,AmbientOutside
4/25/24 12:31,400,0,93.5,75840.85,10,AmbientOutside
4/25/24 12:31,403,0,93.7,75839.43,10,AmbientOutside
4/25/24 12:31,400,0,93.8,75836.8,10,AmbientOutside
4/25/24 12:31,400,0,94,75837.5,10,AmbientOutside
4/25/24 12:31,400,0,94.2,75839.07,9,AmbientOutside
4/25/24 12:31,400,0,94.3,75840.58,10,AmbientOutside
4/25/24 12:31,402,0,94.5,75837.96,10,AmbientOutside
4/25/24 12:31,402,0,94.7,75838.54,10,AmbientOutside
4/25/24 12:31,402,0,94.9,75840.12,9,AmbientOutside
4/25/24 12:31,400,0,94.9,75839,10,AmbientOutside
4/25/24 12:31,400,0,95.1,75839.78,9,AmbientOutside
4/25/24 12:31,400,0,95.2,75839.78,9,AmbientOutside
4/25/24 12:31,405,0,95.5,75840.52,9,AmbientOutside
4/25/24 12:31,400,0,95.7,75841.27,9,AmbientOutside
4/25/24 12:32,400,0,95.8,75841.16,9,AmbientOutside
4/25/24 12:32,408,1,96,75841.35,9,AmbientOutside
4/25/24 12:32,410,1,96.2,75842.33,9,AmbientOutside
4/25/24 12:32,415,2,96.5,75842.89,10,AmbientOutside
4/25/24 12:32,423,3,96.7,75840.87,9,AmbientOutside
4/25/24 12:32,426,3,96.9,75839.57,10,AmbientOutside
