Timestamp,CO2,TVOC,Temperature,Pressure,Humidity,Label
4/25/24 11:27,400,0,77.7,75955.96,31,None
4/25/24 11:27,407,1,77.7,75956.13,31,None
4/25/24 11:27,407,1,77.7,75956.16,31,None
4/25/24 11:27,400,0,77.7,75954.88,30,None
4/25/24 11:27,400,0,77.7,75955.63,30,None
4/25/24 11:27,400,0,77.7,75957.48,30,None
4/25/24 11:27,408,1,77.7,75956.85,30,None
4/25/24 11:27,442,6,77.7,75956.17,30,None
4/25/24 11:27,434,5,77.7,75956.67,30,None
4/25/24 11:27,413,1,77.7,75955.51,30,None
4/25/24 11:27,425,3,77.7,75956.64,30,None
4/25/24 11:27,400,0,77.7,75955.57,30,None
4/25/24 11:27,448,7,77.7,75955.35,30,None
4/25/24 11:27,446,7,77.7,75957.22,31,None
4/25/24 11:27,454,8,77.7,75955.22,31,None
4/25/24 11:27,409,1,77.7,75957.42,30,None
4/25/24 11:27,405,0,77.7,75958.84,30,None
4/25/24 11:27,439,5,77.7,75957.57,31,None
4/25/24 11:27,475,11,77.8,75959.29,32,None
4/25/24 11:27,475,11,77.8,75959.89,33,None
4/25/24 11:27,457,8,77.8,75958.48,32,None
4/25/24 11:27,454,8,77.8,75959.02,32,None
4/25/24 11:27,446,7,77.8,75959.48,32,None
4/25/24 11:28,439,5,77.8,75957.8,32,None
4/25/24 11:28,448,7,77.9,75958.54,32,None
4/25/24 11:28,454,8,77.9,75958.46,31,None
4/25/24 11:28,439,5,77.9,75959.06,31,None
4/25/24 11:28,432,4,77.9,75960.42,31,None
4/25/24 11:28,436,5,77.9,75958.42,31,None
4/25/24 11:28,446,7,77.9,75959.28,31,None
4/25/24 11:28,436,5,77.9,75958.36,31,None
4/25/24 11:28,422,3,77.9,75957.05,31,None
4/25/24 11:28,413,1,77.9,75958.38,31,None
4/25/24 11:28,417,2,78,75958.86,31,None
4/25/24 11:28,426,3,78,75956.41,31,None
4/25/24 11:28,426,3,78,75956.21,31,None
4/25/24 11:28,2576,1945,77.9,75959.75,36,Weed
4/25/24 11:28,1563,217,77.8,75960.2,37,Weed
4/25/24 11:28,2036,813,77.9,75957.21,36,Weed
4/25/24 11:28,2276,1304,77.9,75957.67,39,Weed
4/25/24 11:28,2062,846,77.9,75958.28,40,Weed
4/25/24 11:28,1668,307,77.9,75959.28,38,Weed
4/25/24 11:28,1502,173,77.9,75958.82,37,Weed
4/25/24 11:28,1252,129,77.9,75958.12,35,Weed
4/25/24 11:28,977,87,77.9,75957.74,34,Weed
4/25/24 11:28,840,67,77.9,75956.32,34,Weed
4/25/24 11:28,813,62,78,75955.85,33,Weed
4/25/24 11:28,765,55,78,75956.94,33,Weed
4/25/24 11:28,614,32,78,75956.48,32,None
4/25/24 11:28,605,31,78,75955.89,32,None
4/25/24 11:28,649,37,78,75954.86,32,None
4/25/24 11:28,649,37,78,75955.78,31,None
4/25/24 11:28,665,40,78,75955.51,31,None
4/25/24 11:28,605,31,78,75953.67,32,None
4/25/24 11:28,2776,2382,78,75955.63,39,Weed
4/25/24 11:28,1829,487,78.2,75958.64,48,Weed
4/25/24 11:28,1726,364,78.1,75957.89,47,Weed
4/25/24 11:28,2025,794,78.1,75957.99,45,Weed
4/25/24 11:28,1291,135,78.1,75957.64,41,Weed
4/25/24 11:28,740,51,78.1,75955.46,38,Weed
4/25/24 11:28,732,50,78.1,75955.35,36,Weed
4/25/24 11:28,674,41,78.1,75955.14,35,Weed
4/25/24 11:28,704,46,78.1,75957.05,34,Weed
4/25/24 11:28,795,60,78.2,75954.36,35,Weed
4/25/24 11:28,776,57,78.2,75955.65,34,Weed
4/25/24 11:28,719,48,78.2,75955.33,34,Weed
4/25/24 11:28,776,57,78.2,75957,34,Weed
4/25/24 11:28,757,54,78.2,75959.28,33,Weed
4/25/24 11:28,641,36,78.2,75958.93,34,None
4/25/24 11:28,641,36,78.2,75958.14,33,None
4/25/24 11:28,641,36,78.2,75960.32,32,None
4/25/24 11:28,641,36,78.3,75958.72,33,None
4/25/24 11:28,599,30,78.3,75959.01,32,None
4/25/24 11:28,539,21,78.3,75956.58,32,None
4/25/24 11:28,500,15,78.3,75957.29,32,None
4/25/24 11:28,482,12,78.3,75955.55,31,None
4/25/24 11:28,466,10,78.3,75956.02,31,None
4/25/24 11:28,454,8,78.3,75956.25,31,None
4/25/24 11:28,439,5,78.3,75955.83,31,None
4/25/24 11:28,436,5,78.3,75954.59,31,None
4/25/24 11:28,432,4,78.4,75954,31,None
4/25/24 11:28,426,3,78.4,75954.26,31,None
4/25/24 11:28,426,3,78.4,75955.01,31,None
4/25/24 11:29,422,3,78.4,75954.72,30,None
4/25/24 11:29,417,2,78.4,75953.41,31,None
4/25/24 11:29,417,2,78.4,75954.75,31,None
4/25/24 11:29,4659,6392,78.4,75957.13,34,Weed
4/25/24 11:29,1806,457,78.3,75955.89,35,Weed
4/25/24 11:29,2591,1977,78.3,75959.3,46,Weed
4/25/24 11:29,1905,592,78.3,75956.39,49,Weed
4/25/24 11:29,1110,108,78.3,75955.13,43,Weed
4/25/24 11:29,1321,140,78.3,75953.85,40,Weed
4/25/24 11:29,897,75,78.3,75954.97,37,Weed
4/25/24 11:29,506,16,78.3,75950.32,35,Weed
4/25/24 11:29,446,7,78.3,75952.37,34,None
4/25/24 11:29,448,7,78.3,75951.17,33,None
4/25/24 11:29,422,3,78.3,75954.13,33,None
4/25/24 11:29,422,3,78.3,75952.77,33,None
4/25/24 11:29,400,0,78.3,75953.58,32,None
4/25/24 11:29,405,0,78.3,75955.42,31,None
4/25/24 11:29,405,0,78.3,75953.69,31,None
4/25/24 11:29,400,0,78.4,75952.52,31,None
4/25/24 11:29,400,0,78.4,75954.89,31,None
4/25/24 11:29,405,0,78.4,75954.69,31,None
4/25/24 11:29,418,2,78.4,75953.79,31,None
4/25/24 11:29,432,4,78.4,75953.83,31,None
4/25/24 11:29,445,6,78.4,75954.41,31,None
4/25/24 11:29,445,6,78.4,75953.71,31,None
4/25/24 11:29,487,13,78.4,75955.17,31,None
4/25/24 11:29,524,18,78.4,75955.69,32,None
4/25/24 11:29,497,14,78.4,75955.22,32,None
4/25/24 11:29,464,9,78.4,75954.66,33,None
4/25/24 11:29,518,17,78.5,75956.6,39,None
4/25/24 11:29,441,6,78.4,75955.05,37,None
4/25/24 11:29,418,2,78.4,75955.67,35,None
4/25/24 11:29,405,0,78.5,75954.23,33,None
4/25/24 11:29,408,1,78.5,75957.18,32,None
4/25/24 11:29,400,0,78.5,75955.39,32,None
4/25/24 11:29,413,1,78.5,75954.28,31,None
4/25/24 11:29,408,1,78.5,75953.38,31,None
4/25/24 11:29,418,2,78.5,75955.74,31,None
4/25/24 11:29,435,5,78.5,75955.91,32,None
4/25/24 11:29,470,10,78.5,75953.79,32,None
4/25/24 11:29,487,13,78.5,75953.35,33,None
4/25/24 11:29,460,9,78.5,75953.69,32,None
4/25/24 11:29,464,9,78.5,75953.2,32,None
4/25/24 11:29,418,2,78.5,75953.14,32,None
4/25/24 11:29,400,0,78.5,75953.34,31,None
4/25/24 11:29,400,0,78.5,75953.08,31,None
4/25/24 11:29,400,0,78.5,75952.64,30,None
