Timestamp,CO2,TVOC,Temperature,Pressure,Humidity
2024-04-25 12:54:03,400,0,87.1,75773.03,25
2024-04-25 12:54:04,400,0,87.1,75773.00,25
2024-04-25 12:54:05,403,0,87.1,75772.22,25
2024-04-25 12:54:06,408,1,87.1,75773.35,25
2024-04-25 12:54:07,408,1,87.1,75772.96,26
2024-04-25 12:54:08,410,1,87.1,75775.21,26
2024-04-25 12:54:09,410,1,87.0,75775.10,26
2024-04-25 12:54:10,400,0,87.0,75774.38,25
2024-04-25 12:54:11,400,0,87.0,75774.66,25
2024-04-25 12:54:12,400,0,87.0,75772.83,24
2024-04-25 12:54:13,405,0,87.0,75775.88,24
2024-04-25 12:54:14,405,0,87.0,75773.11,24
2024-04-25 12:54:15,405,0,87.0,75773.02,24
2024-04-25 12:54:16,405,0,87.0,75771.76,25
2024-04-25 12:54:17,408,1,86.9,75771.65,25
2024-04-25 12:54:18,414,2,86.8,75769.11,25
2024-04-25 12:54:19,438,5,86.7,75771.67,24
2024-04-25 12:54:20,426,3,86.6,75771.92,24
2024-04-25 12:54:21,438,5,86.6,75772.98,24
2024-04-25 12:54:22,438,5,86.7,75774.58,24
2024-04-25 12:54:23,438,5,86.7,75772.10,24
2024-04-25 12:54:24,438,5,86.7,75772.66,24
2024-04-25 12:54:25,433,5,86.7,75771.29,25
2024-04-25 12:54:26,433,5,86.7,75772.10,25
2024-04-25 12:54:27,426,3,86.6,75771.44,25
2024-04-25 12:54:28,422,3,86.6,75770.53,24
2024-04-25 12:54:29,426,3,86.6,75770.00,24
2024-04-25 12:54:30,422,3,86.6,75769.48,24
2024-04-25 12:54:31,426,3,86.6,75767.55,24
2024-04-25 12:54:32,426,3,86.6,75767.55,24
2024-04-25 12:54:33,433,5,86.6,75768.74,24
2024-04-25 12:54:34,417,2,86.6,75766.41,24
2024-04-25 12:54:35,426,3,86.6,75769.05,25
2024-04-25 12:54:36,426,3,86.6,75766.89,24
2024-04-25 12:54:37,426,3,86.6,75769.13,24
2024-04-25 12:54:38,426,3,86.6,75768.71,25
2024-04-25 12:54:39,433,5,86.6,75768.78,25
2024-04-25 12:54:40,422,3,86.6,75769.87,25
2024-04-25 12:54:41,417,2,86.6,75770.74,25
2024-04-25 12:54:42,414,2,86.6,75769.97,26
2024-04-25 12:54:43,414,2,86.6,75769.10,25
2024-04-25 12:54:44,417,2,86.6,75768.42,25
2024-04-25 12:54:45,422,3,86.6,75770.17,24
2024-04-25 12:54:46,422,3,86.6,75769.35,25
2024-04-25 12:54:47,433,5,86.6,75769.13,26
2024-04-25 12:54:48,433,5,86.6,75768.82,27
2024-04-25 12:54:49,417,2,86.6,75768.53,27
2024-04-25 12:54:50,422,3,86.6,75770.42,26
2024-04-25 12:54:51,422,3,86.6,75766.55,26
2024-04-25 12:54:52,417,2,86.6,75767.14,26
2024-04-25 12:54:53,422,3,86.6,75769.38,26
2024-04-25 12:54:54,426,3,86.6,75767.07,25
2024-04-25 12:54:55,433,5,86.6,75768.64,25
2024-04-25 12:54:56,438,5,86.6,75766.15,25
2024-04-25 12:54:57,433,5,86.6,75769.44,25
2024-04-25 12:54:58,433,5,86.6,75768.36,25
2024-04-25 12:54:59,438,5,86.6,75769.06,25
2024-04-25 12:55:00,443,6,86.6,75768.60,25
2024-04-25 12:55:01,438,5,86.6,75769.38,25
2024-04-25 12:55:02,443,6,86.6,75768.11,24
2024-04-25 12:55:03,446,7,86.6,75768.75,25
2024-04-25 12:55:04,446,7,86.7,75768.33,24
2024-04-25 12:55:05,446,7,86.6,75770.17,25
2024-04-25 12:55:06,452,7,86.6,75769.97,24
2024-04-25 12:55:07,452,7,86.6,75771.02,24
2024-04-25 12:55:08,452,7,86.6,75769.79,24
2024-04-25 12:55:09,452,7,86.6,75769.20,24
2024-04-25 12:55:10,457,8,86.6,75770.03,25
2024-04-25 12:55:11,457,8,86.6,75771.27,24
2024-04-25 12:55:12,461,9,86.6,75770.63,24
2024-04-25 12:55:13,461,9,86.6,75769.48,24
2024-04-25 12:55:14,461,9,86.6,75769.66,24
2024-04-25 12:55:15,461,9,86.6,75771.37,24
2024-04-25 12:55:16,465,9,86.6,75771.54,24
2024-04-25 12:55:17,461,9,86.6,75770.99,25
2024-04-25 12:55:18,461,9,86.6,75769.10,25
2024-04-25 12:55:19,465,9,86.6,75771.02,25
2024-04-25 12:55:20,465,9,86.6,75770.81,25
2024-04-25 12:55:21,475,11,86.6,75770.57,25
2024-04-25 12:55:22,475,11,86.6,75769.51,24
2024-04-25 12:55:23,488,13,86.6,75772.00,24
2024-04-25 12:55:24,496,14,86.6,75771.10,24
2024-04-25 12:55:25,500,15,86.6,75770.71,24
2024-04-25 12:55:26,500,15,86.6,75772.46,25
2024-04-25 12:55:27,500,15,86.6,75774.55,24
